letter,octave,velocity,time_on,time_off,duration,note_number
E,3,120,97320,97401,81,40
E,3,120,97440,97530,90,40
E,3,120,97560,97647,87,40
E,3,120,97680,97764,84,40
E,3,120,97800,97881,81,40
E,3,120,97920,98010,90,40
E,3,120,98040,98127,87,40
E,3,120,98160,98244,84,40
E,3,120,98280,98361,81,40
E,3,120,98400,98490,90,40
E,3,120,98520,98607,87,40
E,3,120,98640,98724,84,40
E,3,120,98760,98841,81,40
E,3,120,98880,98970,90,40
E,3,120,99000,99087,87,40
E,3,120,99120,99204,84,40
E,3,120,99240,99321,81,40
E,3,120,99360,99450,90,40
E,3,120,99480,99567,87,40
E,3,120,99600,99684,84,40
E,3,120,99720,99801,81,40
E,3,120,99840,99930,90,40
E,3,120,99960,100047,87,40
E,3,120,100080,100164,84,40
E,3,120,100200,100281,81,40
E,3,120,100320,100410,90,40
E,3,120,100440,100527,87,40
E,3,120,100560,100644,84,40
E,3,120,100680,100761,81,40
E,3,120,100800,100890,90,40
E,3,120,100920,101007,87,40
E,3,120,101040,101124,84,40
E,3,120,101160,101241,81,40
E,3,120,101280,101370,90,40
E,3,120,101400,101487,87,40
E,3,120,101520,101604,84,40
E,3,120,101640,101721,81,40
E,3,120,101760,101850,90,40
E,3,120,101880,101967,87,40
E,3,120,102000,102084,84,40
E,3,120,102120,102201,81,40
E,3,120,102240,102330,90,40
E,3,120,102360,102447,87,40
E,3,120,102480,102564,84,40
E,3,120,102600,102681,81,40
E,3,120,102720,102810,90,40
E,3,120,102840,102927,87,40
E,3,120,102960,103044,84,40
E,3,120,103080,103161,81,40
E,3,120,103200,103290,90,40
E,3,120,103320,103407,87,40
E,3,120,103440,103524,84,40
E,3,120,103560,103641,81,40
E,3,120,103680,103770,90,40
E,3,120,103800,103887,87,40
E,3,120,103920,104004,84,40
E,3,120,104040,104121,81,40
E,3,120,104160,104250,90,40
E,3,120,104280,104367,87,40
E,3,120,104400,104484,84,40
E,3,120,104520,104601,81,40
E,3,120,104640,104730,90,40
E,3,120,104760,104847,87,40
E,3,120,104880,104964,84,40
E,3,120,105000,105081,81,40
E,3,120,105120,105210,90,40
E,3,120,105240,105327,87,40
E,3,120,105360,105444,84,40
E,3,120,105480,105561,81,40
E,3,120,105600,105690,90,40
E,3,120,105720,105807,87,40
E,3,120,105840,105924,84,40
E,3,120,105960,106041,81,40
E,3,120,106080,106170,90,40
E,3,120,106200,106287,87,40
E,3,120,106320,106404,84,40
E,3,120,106440,106521,81,40
E,3,120,106560,106650,90,40
E,3,120,106680,106767,87,40
E,3,120,106800,106884,84,40
E,3,120,106920,107001,81,40
E,3,120,107040,107130,90,40
E,3,120,107160,107247,87,40
E,3,120,107280,107364,84,40
E,3,120,107400,107481,81,40
E,3,120,107520,107610,90,40
E,3,120,107640,107727,87,40
E,3,120,107760,107844,84,40
E,3,120,107880,107961,81,40
E,3,120,108000,108090,90,40
E,3,120,108120,108207,87,40
E,3,120,108240,108324,84,40
E,3,120,108360,108441,81,40
E,3,120,108480,108570,90,40
E,3,120,108600,108687,87,40
E,3,120,108720,108804,84,40
E,3,120,108840,108921,81,40
E,3,120,108960,109050,90,40
E,3,120,109080,109167,87,40
E,3,120,109200,109284,84,40
E,3,120,109320,109401,81,40
E,3,120,109440,109530,90,40
E,3,120,109560,109647,87,40
E,3,120,109680,109764,84,40
E,3,120,109800,109881,81,40
E,3,120,109920,110010,90,40
E,3,120,110040,110127,87,40
E,3,120,110160,110244,84,40
